Datum,Plats,Temp,Luftfuktighet
02/10/2016 20:29,Inne,23.5,35
02/10/2016 20:30,Ute,11.7,58
02/10/2016 20:30,Inne,23.5,35
02/10/2016 20:31,Ute,11.7,58
02/10/2016 20:31,Inne,23.5,35
02/10/2016 20:32,Ute,11.7,58
02/10/2016 20:32,Inne,23.5,35
02/10/2016 20:33,Ute,11.7,58
02/10/2016 20:33,Inne,23.3,35
02/10/2016 20:34,Ute,11.7,59
02/10/2016 20:34,Inne,23.3,35
02/10/2016 20:35,Ute,11.7,59
02/10/2016 20:35,Inne,23.3,35
02/10/2016 20:36,Ute,11.7,58
02/10/2016 20:36,Inne,23.3,35
02/10/2016 20:37,Ute,11.6,59
02/10/2016 20:37,Inne,23.3,35
02/10/2016 20:38,Ute,11.6,59
02/10/2016 20:38,Inne,23.3,35
02/10/2016 20:39,Ute,11.6,59
02/10/2016 20:39,Inne,23.3,35
02/10/2016 20:40,Inne,23.3,35
02/10/2016 20:41,Ute,11.6,58
02/10/2016 20:41,Inne,23.3,35
02/10/2016 20:42,Ute,11.6,58
02/10/2016 20:42,Inne,23.3,35
02/10/2016 20:43,Ute,11.6,58
02/10/2016 20:43,Inne,23.3,35
02/10/2016 20:44,Ute,11.6,58
02/10/2016 20:44,Inne,23.3,35
02/10/2016 20:45,Ute,11.6,59
02/10/2016 20:45,Inne,23.3,35
02/10/2016 20:46,Ute,11.6,59
02/10/2016 20:46,Inne,23.3,35
02/10/2016 20:47,Ute,11.6,59
02/10/2016 20:47,Inne,23.1,35
02/10/2016 20:48,Ute,11.6,59
02/10/2016 20:48,Inne,23.1,35
02/10/2016 20:49,Ute,11.6,59
02/10/2016 20:49,Inne,23.1,35
02/10/2016 20:50,Ute,11.6,59
02/10/2016 20:50,Inne,23.1,35
02/10/2016 20:51,Ute,11.5,59
02/10/2016 20:51,Inne,23.1,35
02/10/2016 20:52,Ute,11.5,59
02/10/2016 20:52,Inne,23.1,35
02/10/2016 20:53,Ute,11.5,59
02/10/2016 20:53,Inne,23.1,35
02/10/2016 20:54,Ute,11.5,59
02/10/2016 20:54,Inne,23.1,35
02/10/2016 20:55,Ute,11.5,59
02/10/2016 20:55,Inne,23.1,35
02/10/2016 20:56,Ute,11.5,59
02/10/2016 20:56,Inne,23.1,35
02/10/2016 20:57,Ute,11.4,60
02/10/2016 20:57,Inne,23.1,35
02/10/2016 20:58,Ute,11.4,60
02/10/2016 20:59,Ute,11.4,60
02/10/2016 20:59,Inne,23.1,34
02/10/2016 21:00,Ute,11.4,60
02/10/2016 21:00,Inne,23.1,34
02/10/2016 21:01,Ute,11.4,60
02/10/2016 21:01,Inne,23.1,34
02/10/2016 21:02,Ute,11.4,60
02/10/2016 21:02,Inne,22.9,34
02/10/2016 21:03,Ute,11.4,60
02/10/2016 21:03,Inne,22.9,34
02/10/2016 21:04,Ute,11.4,60
02/10/2016 21:04,Inne,22.9,34
02/10/2016 21:05,Ute,11.4,60
02/10/2016 21:05,Inne,22.8,34
02/10/2016 21:06,Ute,11.4,61
02/10/2016 21:06,Inne,22.8,33
02/10/2016 21:07,Ute,11.4,60
02/10/2016 21:07,Inne,22.8,33
02/10/2016 21:08,Ute,11.4,60
02/10/2016 21:08,Inne,22.8,33
02/10/2016 21:10,Ute,11.4,60
02/10/2016 21:10,Inne,22.8,33
02/10/2016 21:11,Ute,11.4,60
02/10/2016 21:11,Inne,22.8,33
02/10/2016 21:12,Ute,11.4,60
02/10/2016 21:13,Ute,11.5,60
02/10/2016 21:13,Inne,22.8,33
02/10/2016 21:14,Ute,11.5,60
02/10/2016 21:14,Inne,22.8,33
02/10/2016 21:15,Ute,11.5,60
02/10/2016 21:15,Inne,22.6,33
02/10/2016 21:16,Ute,11.5,60
02/10/2016 21:16,Inne,22.6,33
02/10/2016 21:17,Ute,11.5,60
02/10/2016 21:17,Inne,22.6,33
02/10/2016 21:18,Ute,11.5,60
02/10/2016 21:18,Inne,22.6,33
02/10/2016 21:19,Ute,11.5,60
02/10/2016 21:19,Inne,22.6,33
02/10/2016 21:20,Ute,11.5,60
02/10/2016 21:20,Inne,22.6,33
02/10/2016 21:21,Ute,11.5,60
02/10/2016 21:21,Inne,22.6,33
02/10/2016 21:22,Ute,11.5,60
02/10/2016 21:22,Inne,22.6,33
02/10/2016 21:23,Ute,11.5,60
02/10/2016 21:23,Inne,22.6,33
02/10/2016 21:24,Ute,11.6,60
02/10/2016 21:24,Inne,22.6,33
02/10/2016 21:25,Ute,11.6,60
02/10/2016 21:26,Ute,11.5,60
02/10/2016 21:26,Inne,22.6,33
02/10/2016 21:27,Ute,11.5,60
02/10/2016 21:27,Inne,22.6,33
02/10/2016 21:28,Ute,11.5,60
02/10/2016 21:28,Inne,22.5,33
02/10/2016 21:29,Ute,11.5,61
02/10/2016 21:29,Inne,22.5,33
02/10/2016 21:30,Ute,11.4,60
02/10/2016 21:30,Inne,22.5,33
02/10/2016 21:31,Ute,11.4,60
02/10/2016 21:31,Inne,22.5,33
02/10/2016 21:32,Ute,11.4,60
02/10/2016 21:32,Inne,22.5,33
02/10/2016 21:33,Ute,11.4,61
02/10/2016 21:33,Inne,22.5,33
02/10/2016 21:34,Ute,11.4,61
02/10/2016 21:34,Inne,22.5,33
02/10/2016 21:35,Ute,11.4,62
02/10/2016 21:35,Inne,22.4,33
02/10/2016 21:36,Ute,11.3,61
02/10/2016 21:36,Inne,22.4,33
02/10/2016 21:37,Ute,11.3,61
02/10/2016 21:37,Inne,22.4,33
02/10/2016 21:38,Ute,11.3,61
02/10/2016 21:38,Inne,22.4,33
02/10/2016 21:39,Ute,11.3,61
02/10/2016 21:39,Inne,22.4,33
02/10/2016 21:40,Ute,11.3,61
02/10/2016 21:40,Inne,22.4,33
02/10/2016 21:41,Ute,11.4,61
02/10/2016 21:41,Inne,22.4,33
02/10/2016 21:42,Ute,11.4,61
02/10/2016 21:42,Inne,22.4,33
02/10/2016 21:43,Ute,11.4,61
02/10/2016 21:43,Inne,22.4,33
02/10/2016 21:44,Ute,11.4,61
02/10/2016 21:44,Inne,22.4,33
02/10/2016 21:45,Ute,11.4,61
02/10/2016 21:45,Inne,22.4,33
02/10/2016 21:46,Ute,11.4,61
02/10/2016 21:46,Inne,22.4,33
02/10/2016 21:47,Ute,11.4,61
02/10/2016 21:47,Inne,22.4,33
02/10/2016 21:48,Ute,11.4,61
02/10/2016 21:48,Inne,22.4,33
02/10/2016 21:49,Ute,11.4,61
02/10/2016 21:49,Inne,22.4,33
02/10/2016 21:50,Ute,11.4,61
02/10/2016 21:50,Inne,22.4,33
02/10/2016 21:51,Ute,11.3,61
02/10/2016 21:51,Inne,22.4,33
02/10/2016 21:52,Ute,11.3,61
02/10/2016 21:52,Inne,22.3,33
02/10/2016 21:53,Ute,11.4,61
02/10/2016 21:53,Inne,22.3,33
02/10/2016 21:54,Ute,11.4,61
02/10/2016 21:54,Inne,22.3,33
02/10/2016 21:55,Ute,11.3,61
02/10/2016 21:55,Inne,22.3,32
02/10/2016 21:56,Ute,11.3,61
02/10/2016 21:56,Inne,22.3,33
02/10/2016 21:57,Ute,11.3,61
02/10/2016 21:57,Inne,22.3,33
02/10/2016 21:58,Ute,11.3,61
02/10/2016 21:58,Inne,22.3,33
02/10/2016 21:59,Inne,22.3,33
02/10/2016 22:00,Ute,11.3,61
02/10/2016 22:00,Inne,22.3,32
02/10/2016 22:01,Ute,11.3,61
02/10/2016 22:01,Inne,22.3,32
02/10/2016 22:02,Ute,11.3,61
02/10/2016 22:02,Inne,22.2,32
02/10/2016 22:03,Ute,11.3,61
02/10/2016 22:03,Inne,22.2,32
02/10/2016 22:04,Ute,11.1,61
02/10/2016 22:05,Ute,11.1,61
02/10/2016 22:05,Inne,22.2,32
02/10/2016 22:06,Ute,11.1,61
02/10/2016 22:06,Inne,22.2,32
02/10/2016 22:07,Ute,11.1,61
02/10/2016 22:07,Inne,22.2,32
02/10/2016 22:08,Ute,11.1,61
02/10/2016 22:08,Inne,22.2,32
02/10/2016 22:09,Ute,11.1,61
02/10/2016 22:09,Inne,22.1,32
02/10/2016 22:10,Ute,11.1,62
02/10/2016 22:10,Inne,22.1,32
02/10/2016 22:11,Ute,11.1,62
02/10/2016 22:11,Inne,22.1,32
02/10/2016 22:12,Inne,22.1,33
02/10/2016 22:13,Ute,11,62
02/10/2016 22:13,Inne,22.1,33
02/10/2016 22:14,Ute,10.9,62
02/10/2016 22:14,Inne,22.1,33
02/10/2016 22:15,Ute,10.9,61
02/10/2016 22:15,Inne,22.2,33
02/10/2016 22:16,Ute,10.9,61
02/10/2016 22:16,Inne,22.2,33
02/10/2016 22:17,Ute,10.9,61
02/10/2016 22:17,Inne,22.2,33
02/10/2016 22:18,Ute,10.8,61
02/10/2016 22:18,Inne,22.3,33
02/10/2016 22:19,Ute,10.8,62
02/10/2016 22:19,Inne,22.3,33
02/10/2016 22:20,Ute,10.8,62
02/10/2016 22:20,Inne,22.4,33
02/10/2016 22:21,Ute,10.7,62
02/10/2016 22:21,Inne,22.4,33
02/10/2016 22:22,Ute,10.7,62
02/10/2016 22:22,Inne,22.4,33
02/10/2016 22:23,Ute,10.6,62
02/10/2016 22:23,Inne,22.4,33
02/10/2016 22:24,Ute,10.6,62
02/10/2016 22:24,Inne,22.5,34
02/10/2016 22:25,Ute,10.6,62
02/10/2016 22:25,Inne,22.5,33
02/10/2016 22:26,Ute,10.6,62
02/10/2016 22:26,Inne,22.5,33
02/10/2016 22:27,Ute,10.6,62
02/10/2016 22:27,Inne,22.5,33
02/10/2016 22:28,Ute,10.5,62
02/10/2016 22:28,Inne,22.5,33
02/10/2016 22:29,Ute,10.5,62
02/10/2016 22:29,Inne,22.5,33
02/10/2016 22:30,Ute,10.5,62
02/10/2016 22:31,Ute,10.4,62
02/10/2016 22:31,Inne,22.6,34
02/10/2016 22:32,Ute,10.4,62
02/10/2016 22:32,Inne,22.6,34
02/10/2016 22:33,Ute,10.4,62
02/10/2016 22:33,Inne,22.6,34
02/10/2016 22:34,Ute,10.4,62
02/10/2016 22:34,Inne,22.6,34
02/10/2016 22:35,Ute,10.4,62
02/10/2016 22:35,Inne,22.6,34
02/10/2016 22:36,Ute,10.4,62
02/10/2016 22:36,Inne,22.6,34
02/10/2016 22:37,Ute,10.4,62
02/10/2016 22:37,Inne,22.6,34
02/10/2016 22:38,Ute,10.3,62
02/10/2016 22:38,Inne,22.6,34
02/10/2016 22:39,Ute,10.3,63
02/10/2016 22:39,Inne,22.6,34
02/10/2016 22:40,Ute,10.3,63
02/10/2016 22:40,Inne,22.6,34
02/10/2016 22:41,Ute,10.3,63
02/10/2016 22:41,Inne,22.6,34
02/10/2016 22:42,Ute,10.3,63
02/10/2016 22:42,Inne,22.6,34
02/10/2016 22:43,Ute,10.3,63
02/10/2016 22:44,Ute,10.3,63
02/10/2016 22:44,Inne,22.6,34
02/10/2016 22:45,Ute,10.2,63
02/10/2016 22:45,Inne,22.6,34
02/10/2016 22:46,Ute,10.2,63
02/10/2016 22:46,Inne,22.6,34
02/10/2016 22:47,Ute,10.2,63
02/10/2016 22:47,Inne,22.6,34
02/10/2016 22:48,Ute,10.2,63
02/10/2016 22:48,Inne,22.6,34
02/10/2016 22:49,Ute,10.2,63
02/10/2016 22:49,Inne,22.8,34
02/10/2016 22:50,Ute,10.2,63
02/10/2016 22:50,Inne,22.8,34
02/10/2016 22:51,Inne,22.8,34
02/10/2016 22:52,Ute,10.2,63
02/10/2016 22:52,Inne,22.8,34
02/10/2016 22:53,Ute,10.2,63
02/10/2016 22:53,Inne,22.8,34
02/10/2016 22:54,Ute,10.2,63
02/10/2016 22:54,Inne,22.8,34
02/10/2016 22:55,Ute,10.2,63
02/10/2016 22:55,Inne,22.8,34
02/10/2016 22:56,Ute,10.2,63
02/10/2016 22:57,Ute,10.2,63
02/10/2016 22:57,Inne,22.8,34
02/10/2016 22:58,Ute,10.2,63
02/10/2016 22:58,Inne,22.8,34
02/10/2016 22:59,Ute,10.2,63
02/10/2016 22:59,Inne,22.8,34
02/10/2016 23:00,Ute,10.2,63
02/10/2016 23:00,Inne,22.8,34
02/10/2016 23:01,Ute,10.2,63
02/10/2016 23:01,Inne,22.8,34
02/10/2016 23:02,Ute,10.2,64
02/10/2016 23:02,Inne,22.8,35
02/10/2016 23:03,Ute,10.2,64
02/10/2016 23:03,Inne,22.8,35
02/10/2016 23:04,Ute,10.2,64
02/10/2016 23:04,Inne,22.8,35
02/10/2016 23:05,Ute,10.2,64
02/10/2016 23:05,Inne,22.8,35
02/10/2016 23:06,Ute,10.2,64
02/10/2016 23:06,Inne,22.8,35
02/10/2016 23:07,Ute,10.2,64
02/10/2016 23:07,Inne,22.8,35
02/10/2016 23:08,Ute,10.2,64
02/10/2016 23:08,Inne,22.8,35
02/10/2016 23:09,Ute,10.2,64
02/10/2016 23:10,Ute,10.2,64
02/10/2016 23:10,Inne,22.8,35
02/10/2016 23:11,Ute,10.3,64
02/10/2016 23:11,Inne,22.8,35
02/10/2016 23:12,Ute,10.3,64
02/10/2016 23:12,Inne,22.8,35
02/10/2016 23:13,Ute,10.3,64
02/10/2016 23:13,Inne,22.9,35
02/10/2016 23:14,Ute,10.3,64
02/10/2016 23:14,Inne,22.9,35
02/10/2016 23:15,Ute,10.3,64
02/10/2016 23:15,Inne,22.9,35
02/10/2016 23:16,Ute,10.3,64
02/10/2016 23:16,Inne,22.9,35
02/10/2016 23:17,Ute,10.3,64
02/10/2016 23:17,Inne,22.9,35
02/10/2016 23:18,Ute,10.3,64
02/10/2016 23:18,Inne,22.9,35
02/10/2016 23:19,Ute,10.3,64
02/10/2016 23:19,Inne,22.9,35
02/10/2016 23:20,Ute,10.3,64
02/10/2016 23:20,Inne,22.9,35
02/10/2016 23:21,Ute,10.3,64
02/10/2016 23:21,Inne,22.9,35
02/10/2016 23:22,Ute,10.3,64
02/10/2016 23:23,Ute,10.3,64
02/10/2016 23:23,Inne,22.9,35
02/10/2016 23:24,Ute,10.3,64
02/10/2016 23:24,Inne,23.1,35
02/10/2016 23:25,Ute,10.3,64
02/10/2016 23:25,Inne,23.1,35
02/10/2016 23:26,Ute,10.3,64
02/10/2016 23:26,Inne,23.1,35
02/10/2016 23:27,Ute,10.3,65
02/10/2016 23:27,Inne,23.1,35
02/10/2016 23:28,Ute,10.2,65
02/10/2016 23:28,Inne,23.1,35
02/10/2016 23:29,Ute,10.2,65
02/10/2016 23:29,Inne,23.1,35
02/10/2016 23:30,Ute,10.2,65
02/10/2016 23:30,Inne,23.1,35
02/10/2016 23:31,Ute,10.2,65
02/10/2016 23:31,Inne,23.1,35
02/10/2016 23:32,Ute,10.2,65
02/10/2016 23:32,Inne,23.1,35
02/10/2016 23:33,Ute,10.2,65
02/10/2016 23:33,Inne,23.1,35
02/10/2016 23:34,Ute,10.2,65
02/10/2016 23:34,Inne,23.1,35
02/10/2016 23:35,Ute,10.1,65
02/10/2016 23:36,Ute,10.1,65
02/10/2016 23:36,Inne,23.1,35
02/10/2016 23:37,Ute,10.1,65
02/10/2016 23:37,Inne,23.3,35
02/10/2016 23:38,Ute,10.1,65
02/10/2016 23:38,Inne,23.3,35
02/10/2016 23:39,Ute,10.1,65
02/10/2016 23:39,Inne,23.3,35
02/10/2016 23:40,Ute,10.1,65
02/10/2016 23:40,Inne,23.3,35
02/10/2016 23:41,Ute,10.1,65
02/10/2016 23:41,Inne,23.3,35
02/10/2016 23:42,Ute,10.1,65
02/10/2016 23:42,Inne,23.3,35
02/10/2016 23:43,Ute,10.1,65
02/10/2016 23:43,Inne,23.3,35
02/10/2016 23:44,Ute,10.1,65
02/10/2016 23:44,Inne,23.3,35
02/10/2016 23:45,Ute,10.1,65
02/10/2016 23:45,Inne,23.3,35
02/10/2016 23:46,Ute,10.1,65
02/10/2016 23:46,Inne,23.3,35
02/10/2016 23:47,Ute,10.1,65
02/10/2016 23:47,Inne,23.3,35
02/10/2016 23:48,Ute,10.1,65
02/10/2016 23:48,Inne,23.3,35
02/10/2016 23:49,Ute,10.1,65
02/10/2016 23:49,Inne,23.3,35
02/10/2016 23:50,Ute,10.1,65
02/10/2016 23:50,Inne,23.3,35
02/10/2016 23:51,Ute,10.1,65
02/10/2016 23:51,Inne,23.3,35
02/10/2016 23:52,Ute,10.1,65
02/10/2016 23:52,Inne,23.3,35
02/10/2016 23:53,Ute,10.1,65
02/10/2016 23:53,Inne,23.3,35
02/10/2016 23:54,Ute,10.1,65
02/10/2016 23:54,Inne,23.3,35
02/10/2016 23:55,Ute,10.1,65
02/10/2016 23:55,Inne,23.3,35
02/10/2016 23:56,Inne,23.3,35
02/10/2016 23:57,Ute,10.1,65
02/10/2016 23:57,Inne,23.3,35
02/10/2016 23:58,Ute,10,65
02/10/2016 23:58,Inne,23.3,35
02/10/2016 23:59,Ute,10.1,65
02/10/2016 23:59,Inne,23.5,36
03/10/2016 00:00,Ute,10,65
03/10/2016 00:00,Inne,23.5,36
03/10/2016 00:01,Ute,10,66
03/10/2016 00:01,Inne,23.5,36
03/10/2016 00:02,Ute,10,66
03/10/2016 00:02,Inne,23.5,36
03/10/2016 00:03,Ute,10,65
03/10/2016 00:03,Inne,23.5,36
03/10/2016 00:04,Ute,10,65
03/10/2016 00:04,Inne,23.5,36
03/10/2016 00:05,Ute,10,65
03/10/2016 00:05,Inne,23.5,36
03/10/2016 00:06,Ute,9.9,66
03/10/2016 00:06,Inne,23.5,36
03/10/2016 00:07,Ute,9.9,66
03/10/2016 00:07,Inne,23.5,36
03/10/2016 00:08,Ute,9.9,66
03/10/2016 00:08,Inne,23.5,36
03/10/2016 00:09,Inne,23.5,36
03/10/2016 00:10,Ute,9.9,66
03/10/2016 00:10,Inne,23.5,36
03/10/2016 00:11,Ute,9.9,66
03/10/2016 00:11,Inne,23.5,36
03/10/2016 00:12,Ute,9.9,66
03/10/2016 00:12,Inne,23.5,36
03/10/2016 00:13,Ute,9.9,66
03/10/2016 00:13,Inne,23.5,36
03/10/2016 00:14,Ute,9.9,66
03/10/2016 00:14,Inne,23.5,36
03/10/2016 00:15,Ute,9.8,66
03/10/2016 00:15,Inne,23.5,36
03/10/2016 00:16,Ute,9.8,66
03/10/2016 00:16,Inne,23.5,36
03/10/2016 00:17,Ute,9.8,66
03/10/2016 00:17,Inne,23.8,36
03/10/2016 00:18,Ute,9.8,66
03/10/2016 00:18,Inne,23.8,36
03/10/2016 00:19,Ute,9.8,66
03/10/2016 00:19,Inne,23.8,36
03/10/2016 00:20,Ute,9.8,66
03/10/2016 00:20,Inne,23.8,36
03/10/2016 00:21,Ute,9.8,66
03/10/2016 00:21,Inne,23.8,36
03/10/2016 00:22,Inne,23.8,36
03/10/2016 00:23,Ute,9.8,66
03/10/2016 00:23,Inne,23.8,36
03/10/2016 00:24,Ute,9.8,66
03/10/2016 00:24,Inne,23.8,36
03/10/2016 00:25,Ute,9.7,66
03/10/2016 00:25,Inne,23.8,36
03/10/2016 00:26,Ute,9.7,66
03/10/2016 00:26,Inne,23.8,36
03/10/2016 00:27,Ute,9.7,66
03/10/2016 00:27,Inne,23.8,36
03/10/2016 00:28,Ute,9.7,66
03/10/2016 00:28,Inne,23.8,36
03/10/2016 00:29,Ute,9.7,66
03/10/2016 00:29,Inne,23.8,36
03/10/2016 00:30,Ute,9.6,66
03/10/2016 00:30,Inne,23.8,36
03/10/2016 00:31,Ute,9.6,66
03/10/2016 00:31,Inne,23.8,36
03/10/2016 00:32,Ute,9.6,66
03/10/2016 00:32,Inne,23.8,36
03/10/2016 00:33,Ute,9.6,66
03/10/2016 00:33,Inne,23.8,36
03/10/2016 00:34,Ute,9.6,66
03/10/2016 00:34,Inne,21.9,36
03/10/2016 00:35,Ute,9.6,66
03/10/2016 00:35,Inne,21.9,37
03/10/2016 00:36,Ute,9.6,66
03/10/2016 00:36,Inne,21.9,37
03/10/2016 00:37,Ute,9.6,66
03/10/2016 00:37,Inne,21.9,37
03/10/2016 00:38,Ute,9.6,66
03/10/2016 00:38,Inne,21.9,37
03/10/2016 00:39,Ute,9.6,66
03/10/2016 00:39,Inne,21.9,37
03/10/2016 00:40,Ute,9.5,66
03/10/2016 00:40,Inne,21.9,37
03/10/2016 00:41,Ute,9.5,66
03/10/2016 00:41,Inne,21.9,37
03/10/2016 00:42,Ute,9.5,66
03/10/2016 00:42,Inne,21.9,37
03/10/2016 00:43,Ute,9.5,66
03/10/2016 00:43,Inne,21.9,37
03/10/2016 00:44,Ute,9.4,66
03/10/2016 00:44,Inne,21.9,37
03/10/2016 00:45,Ute,9.4,66
03/10/2016 00:45,Inne,21.9,37
03/10/2016 00:46,Ute,9.5,66
03/10/2016 00:46,Inne,21.9,37
03/10/2016 00:47,Ute,9.4,67
03/10/2016 00:47,Inne,21.9,37
03/10/2016 00:48,Ute,9.4,67
03/10/2016 00:48,Inne,21.9,37
03/10/2016 00:49,Ute,9.4,67
03/10/2016 00:49,Inne,21.9,37
03/10/2016 00:50,Ute,9.4,66
03/10/2016 00:50,Inne,21.9,37
03/10/2016 00:51,Ute,9.4,66
03/10/2016 00:51,Inne,21.9,37
03/10/2016 00:52,Ute,9.4,66
03/10/2016 00:52,Inne,21.9,37
03/10/2016 00:53,Ute,9.4,66
03/10/2016 00:53,Inne,21.9,37
03/10/2016 00:54,Ute,9.4,66
03/10/2016 00:54,Inne,21.9,37
03/10/2016 00:55,Ute,9.4,66
03/10/2016 00:55,Inne,21.9,37
03/10/2016 00:56,Ute,9.3,66
03/10/2016 00:56,Inne,21.9,37
03/10/2016 00:57,Ute,9.4,66
03/10/2016 00:57,Inne,21.9,37
03/10/2016 00:58,Ute,9.3,66
03/10/2016 00:58,Inne,21.9,37
03/10/2016 00:59,Ute,9.3,66
03/10/2016 00:59,Inne,23.1,36
03/10/2016 01:00,Ute,9.3,66
03/10/2016 01:00,Inne,23.1,36
03/10/2016 01:01,Inne,23.1,36
03/10/2016 01:02,Ute,9.3,66
03/10/2016 01:02,Inne,21.9,37
03/10/2016 01:03,Ute,9.3,66
03/10/2016 01:03,Inne,21.9,37
03/10/2016 01:04,Ute,9.3,67
03/10/2016 01:04,Inne,21.9,37
03/10/2016 01:05,Ute,9.3,67
03/10/2016 01:05,Inne,21.9,37
03/10/2016 01:06,Ute,9.3,67
03/10/2016 01:06,Inne,21.9,37
03/10/2016 01:07,Ute,9.3,66
03/10/2016 01:07,Inne,21.9,37
03/10/2016 01:08,Ute,9.3,66
03/10/2016 01:08,Inne,21.9,38
03/10/2016 01:09,Ute,9.3,66
03/10/2016 01:09,Inne,21.9,38
03/10/2016 01:10,Ute,9.3,66
03/10/2016 01:10,Inne,21.9,38
03/10/2016 01:11,Ute,9.3,66
03/10/2016 01:11,Inne,21.9,38
03/10/2016 01:12,Ute,9.3,66
03/10/2016 01:12,Inne,21.9,38
03/10/2016 01:13,Ute,9.3,66
03/10/2016 01:13,Inne,23.1,37
03/10/2016 01:14,Ute,9.3,67
03/10/2016 01:14,Inne,23.1,37
03/10/2016 01:15,Ute,9.3,67
03/10/2016 01:15,Inne,23.1,37
03/10/2016 01:16,Ute,9.3,67
03/10/2016 01:16,Inne,23.1,37
03/10/2016 01:17,Ute,9.2,67
03/10/2016 01:17,Inne,23.1,37
03/10/2016 01:18,Ute,9.2,67
03/10/2016 01:18,Inne,23.1,37
03/10/2016 01:19,Ute,9.2,67
03/10/2016 01:19,Inne,23.2,37
03/10/2016 01:20,Ute,9.2,67
03/10/2016 01:20,Inne,23.1,37
03/10/2016 01:21,Ute,9.2,67
03/10/2016 01:21,Inne,23.1,37
03/10/2016 01:22,Ute,9.1,67
03/10/2016 01:22,Inne,23.1,37
03/10/2016 01:23,Ute,9.2,67
03/10/2016 01:23,Inne,23.1,37
03/10/2016 01:24,Ute,9.2,67
03/10/2016 01:24,Inne,23.1,37
03/10/2016 01:25,Ute,9.1,67
03/10/2016 01:25,Inne,23.1,37
03/10/2016 01:26,Ute,9.2,67
03/10/2016 01:26,Inne,23.1,37
03/10/2016 01:27,Inne,23.1,37
03/10/2016 01:28,Ute,9.1,67
03/10/2016 01:28,Inne,23.1,37
03/10/2016 01:29,Ute,9,67
03/10/2016 01:29,Inne,23.1,37
03/10/2016 01:30,Ute,9.1,67
03/10/2016 01:30,Inne,23.1,37
03/10/2016 01:31,Ute,9.1,67
03/10/2016 01:31,Inne,23.1,37
03/10/2016 01:32,Ute,9.1,67
03/10/2016 01:32,Inne,23.4,37
03/10/2016 01:33,Ute,9.1,67
03/10/2016 01:33,Inne,23.1,37
03/10/2016 01:34,Ute,9.1,67
03/10/2016 01:34,Inne,23.1,37
03/10/2016 01:35,Ute,9.1,67
03/10/2016 01:35,Inne,23.1,37
03/10/2016 01:36,Ute,8.9,67
03/10/2016 01:36,Inne,23.1,37
03/10/2016 01:37,Ute,8.9,67
03/10/2016 01:37,Inne,23.1,37
03/10/2016 01:38,Ute,9.1,67
03/10/2016 01:38,Inne,23.1,37
03/10/2016 01:39,Ute,8.9,67
03/10/2016 01:39,Inne,23.1,37
03/10/2016 01:40,Ute,9,67
03/10/2016 01:40,Inne,23.1,37
03/10/2016 01:41,Ute,8.9,67
03/10/2016 01:41,Inne,23.1,37
03/10/2016 01:42,Ute,8.9,67
03/10/2016 01:42,Inne,23.1,37
03/10/2016 01:43,Ute,8.9,67
03/10/2016 01:43,Inne,23.1,37
03/10/2016 01:44,Ute,8.9,67
03/10/2016 01:44,Inne,23.1,37
03/10/2016 01:45,Ute,8.9,67
03/10/2016 01:45,Inne,23.2,37
03/10/2016 01:46,Ute,8.9,67
03/10/2016 01:46,Inne,23.1,37
03/10/2016 01:47,Ute,8.9,67
03/10/2016 01:47,Inne,23.1,37
03/10/2016 01:48,Ute,8.9,67
03/10/2016 01:48,Inne,23.1,37
03/10/2016 01:49,Ute,8.9,67
03/10/2016 01:49,Inne,23.1,37
03/10/2016 01:50,Ute,8.9,67
03/10/2016 01:50,Inne,23.1,37
03/10/2016 01:51,Ute,8.9,67
03/10/2016 01:51,Inne,23.1,37
03/10/2016 01:52,Ute,8.9,67
03/10/2016 01:52,Inne,23.1,37
03/10/2016 01:53,Inne,23.3,37
03/10/2016 01:54,Ute,8.9,67
03/10/2016 01:54,Inne,23.1,37
03/10/2016 01:55,Ute,8.9,67
03/10/2016 01:55,Inne,23.1,37
03/10/2016 01:56,Ute,8.9,67
03/10/2016 01:56,Inne,23.3,37
03/10/2016 01:57,Ute,8.9,67
03/10/2016 01:57,Inne,23.3,37
03/10/2016 01:58,Ute,8.8,67
03/10/2016 01:59,Ute,8.8,67
03/10/2016 01:59,Inne,23.3,37
03/10/2016 02:00,Ute,8.8,67
03/10/2016 02:00,Inne,23.3,37
03/10/2016 02:01,Ute,8.8,67
03/10/2016 02:01,Inne,23.3,37
03/10/2016 02:02,Ute,8.8,67
03/10/2016 02:02,Inne,23.3,37
03/10/2016 02:03,Ute,8.8,67
03/10/2016 02:03,Inne,23.3,37
03/10/2016 02:04,Ute,8.8,67
03/10/2016 02:04,Inne,23.3,37
03/10/2016 02:05,Ute,8.8,67
03/10/2016 02:05,Inne,23.3,37
03/10/2016 02:06,Inne,23.3,37
03/10/2016 02:07,Ute,8.8,67
03/10/2016 02:07,Inne,23.3,37
03/10/2016 02:08,Ute,8.8,67
03/10/2016 02:08,Inne,23.1,37
03/10/2016 02:09,Ute,8.8,68
03/10/2016 02:09,Inne,23.3,37
03/10/2016 02:10,Ute,8.7,68
03/10/2016 02:10,Inne,23.3,37
03/10/2016 02:11,Ute,8.7,68
03/10/2016 02:12,Ute,8.7,67
03/10/2016 02:12,Inne,23.3,37
03/10/2016 02:13,Ute,8.7,68
03/10/2016 02:13,Inne,23.3,37
03/10/2016 02:13,Ute,8.7,68
03/10/2016 02:14,Inne,23.3,37
